site,imt,return_period,iml_total,Interface,Intraslab,Crustal,sum,split,intra_slab,slab_deep,deep_nest
antofagasta,PGA,475,1.289409912112461,53.47194006019901,46.407662123548796,0.11358962308405987,99.99319180683186,gmm_inter_pk,,,
antofagasta,PGA,2475,2.4654439106030273,54.83233331456498,45.15647315893886,0.009190553707814264,99.99799702721165,gmm_inter_pk,,,
concepcion,PGA,475,1.3451156057907956,48.04498185731797,51.703372305147276,0.2391960574235266,99.98755021988877,gmm_inter_pk,,,
concepcion,PGA,2475,2.538663638136068,48.905211909005224,51.07007355959547,0.01962433551499058,99.9949098041157,gmm_inter_pk,,,
copiapo,PGA,475,1.0436507115019469,55.70720502274574,43.56019540188106,0.7136349266930403,99.98103535131985,gmm_inter_pk,,,
copiapo,PGA,2475,2.029863033152621,57.35396487304551,42.532937139158356,0.10123165845653784,99.98813367066042,gmm_inter_pk,,,
iquique,PGA,475,1.1569988500009076,30.63957805126431,67.60259144391627,1.7435250158488083,99.98569451102938,gmm_inter_pk,,,
iquique,PGA,2475,2.19055569148823,29.13780609152643,70.36341848421796,0.4512494605435653,99.95247403628795,gmm_inter_pk,,,
pucon,PGA,475,0.5564994917471443,38.94552518709217,30.075668774923358,30.86063424148162,99.88182820349715,gmm_inter_pk,,,
pucon,PGA,2475,1.0041326209538723,45.56294880645194,37.89277276899932,16.48340477656613,99.9391263520174,gmm_inter_pk,,,
puerto_aysen,PGA,475,0.48459290547499834,6.571883051183802,0.3720036759250271,93.05315451855523,99.99704124566406,gmm_inter_pk,,,
puerto_aysen,PGA,2475,0.8736134628902688,5.757139794246475,0.416842006869128,93.82438799913965,99.99836980025525,gmm_inter_pk,,,
puerto_montt,PGA,475,0.6096148240353709,78.67212559862801,17.862268465839456,3.4258017199145367,99.96019578438201,gmm_inter_pk,,,
puerto_montt,PGA,2475,1.2903363590831811,81.88912915381927,17.250105125155255,0.8447954936300408,99.98402977260457,gmm_inter_pk,,,
santiago_centro,PGA,475,0.8889633370222351,42.51642405661755,55.6675988716857,1.7588640124997457,99.94288694080299,gmm_inter_pk,,,
santiago_centro,PGA,2475,1.6861639357694063,42.7131317026064,56.93910700070878,0.3192561411383177,99.97149484445349,gmm_inter_pk,,,
santiago_penalolen,PGA,475,0.8240892075567586,38.217438999277185,57.46098982142664,4.305162020557095,99.98359084126092,gmm_inter_pk,,,
