id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index
148579,2015-11-27T08:31:29,-72.722,-30.816,10.0,4.6,mw,,,1.9,0.304,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-11-27T08:31:29,4.4,1.998631074606434,9
148575,2015-11-27T19:51:30,-72.936,-29.642,10.0,5.0,mw,,,1.9,0.192,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-11-27T19:51:30,4.4,1.998631074606434,9
148918,2015-12-12T04:42:54,-72.598,-31.203,2.92,4.8,mw,,,5.4,0.162,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2015-12-12T04:42:54,4.4,1.998631074606434,9
149697,2016-01-16T09:42:34,-75.286,-37.99,14.0,5.2,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-01-16T09:42:34,4.4,6.997675171749436,10
149699,2016-01-16T09:42:36,-74.824,-38.056,16.4,4.8,mw,,,5.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-01-16T09:42:36,4.4,6.997675171749436,10
150471,2016-02-19T09:26:08,-72.991,-31.168,4.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-02-19T09:26:08,4.4,6.997675171749436,10
150473,2016-02-19T09:26:10,-73.059,-31.066,28.3074,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-02-19T09:26:10,4.4,6.997675171749436,10
150470,2016-02-19T09:26:10,-72.946,-31.111,10.0,5.0,mw,,,1.5,0.112,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-02-19T09:26:10,4.4,6.997675171749436,10
150472,2016-02-19T21:50:49,-77.756,-45.718,10.0,4.7,mw,,,,,80.0,72.0,-163.0,344.0,74.0,-19.0,-6800000000000000.0,2.08e+16,-1.4e+16,-8030000000000000.0,-1.48e+16,-3.51e+16,ISC,,outer_rise,,outer_rise,2016-02-19T21:50:49,4.4,6.997675171749436,10
150678,2016-02-26T20:19:17,-74.634,-36.832,122.0098,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-02-26T20:19:17,4.4,6.997675171749436,10
151488,2016-04-03T01:06:46,-72.714,-29.658,7.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-04-03T01:06:46,4.4,6.997675171749436,10
151484,2016-04-03T01:06:47,-72.834,-29.643,10.0,4.7,mw,,,1.9,0.238,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-04-03T01:06:47,4.4,6.997675171749436,10
152130,2016-04-30T06:36:25,-72.693,-30.038,10.0,4.9,mw,,,1.9,0.205,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-04-30T06:36:25,4.4,6.997675171749436,10
152131,2016-04-30T10:31:59,-72.662,-30.162,6.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-04-30T10:31:59,4.4,6.997675171749436,10
152132,2016-04-30T10:32:01,-72.5,-30.089,45.4,4.4,mw,,,5.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-04-30T10:32:01,4.4,6.997675171749436,10
152367,2016-05-10T21:47:20,-74.651,-37.89,10.0782,4.6,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-05-10T21:47:20,4.4,6.997675171749436,10
152412,2016-05-12T17:47:39,-73.341,-33.996,2.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-05-12T17:47:39,4.4,6.997675171749436,10
152415,2016-05-12T17:47:40,-73.358,-33.951,16.5,4.4,mw,,,5.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-05-12T17:47:40,4.4,6.997675171749436,10
152411,2016-05-12T17:47:40,-73.365,-34.0,10.0,5.0,mw,,,1.7,0.072,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-05-12T17:47:40,4.4,6.997675171749436,10
152627,2016-05-21T18:23:36,-71.621,-21.588,10.0,4.9,mw,,,1.7,0.171,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-05-21T18:23:36,4.4,6.997675171749436,10
152628,2016-05-21T18:23:41,-71.45,-21.593,34.0,4.7,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-05-21T18:23:41,4.4,6.997675171749436,10
152651,2016-05-22T11:14:34,-73.266,-34.043,6.88,4.9,mw,,,4.7,0.221,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-05-22T11:14:34,4.4,6.997675171749436,10
153108,2016-06-12T17:07:42,-74.799,-37.817,10.0,5.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-06-12T17:07:42,4.4,6.997675171749436,10
153637,2016-07-06T10:18:52,-74.637,-16.021,49.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-07-06T10:18:52,4.4,6.997675171749436,10
153634,2016-07-06T10:18:54,-74.759,-16.013,59.68,4.9,mw,,,7.4,0.27,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-07-06T10:18:54,4.4,6.997675171749436,10
154854,2016-08-24T10:28:51,-74.101,-35.227,10.0,4.7,mw,,,1.9,0.177,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-08-24T10:28:51,4.4,6.997675171749436,10
154856,2016-08-24T10:28:54,-73.856,-35.353,18.8,4.4,mw,,,7.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-08-24T10:28:54,4.4,6.997675171749436,10
156466,2016-11-01T08:29:39,-74.177,-16.01,75.28,4.5,mw,,,17.8,0.262,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2016-11-01T08:29:39,4.4,6.997675171749436,10
157554,2016-12-10T03:01:11,-73.976,-34.813,21.1,4.7,mw,,,8.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-12-10T03:01:11,4.4,6.997675171749436,10
157897,2016-12-23T00:30:09,-73.154,-33.985,5.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-12-23T00:30:09,4.4,6.997675171749436,10
157957,2016-12-25T08:24:06,-72.468,-28.396,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2016-12-25T08:24:06,4.4,6.997675171749436,10
157964,2016-12-25T08:24:11,-72.16,-28.529,35.0,4.4,mw,,,3.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2016-12-25T08:24:11,4.4,6.997675171749436,10
158473,2017-01-10T21:15:50,-74.379,-16.111,30.89,4.6,mw,,,7.7,0.303,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-01-10T21:15:50,4.4,6.997675171749436,10
160123,2017-03-12T07:26:15,-75.281,-39.536,10.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2017-03-12T07:26:15,4.4,6.997675171749436,10
160250,2017-03-17T02:20:28,-74.875,-38.498,41.5,4.4,mw,,,5.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-03-17T02:20:28,4.4,6.997675171749436,10
160650,2017-03-31T09:54:38,-74.362,-16.201,23.94,5.2,mw,,,4.2,0.077,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-03-31T09:54:38,4.4,6.997675171749436,10
160651,2017-03-31T09:54:40,-74.371,-16.23,49.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2017-03-31T09:54:40,4.4,6.997675171749436,10
160674,2017-04-01T12:56:59,-74.379,-16.188,35.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2017-04-01T12:56:59,4.4,6.997675171749436,10
160671,2017-04-01T12:57:00,-74.475,-16.315,40.17,4.9,mw,,,8.5,0.145,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-04-01T12:57:00,4.4,6.997675171749436,10
160673,2017-04-01T14:07:34,-74.437,-16.235,35.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2017-04-01T14:07:34,4.4,6.997675171749436,10
160670,2017-04-01T14:07:35,-74.31,-16.212,40.73,5.0,mw,,,7.6,0.146,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-04-01T14:07:35,4.4,6.997675171749436,10
160831,2017-04-07T04:38:40,-72.631,-31.385,33.05,4.7,mw,,,12.2,0.237,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-04-07T04:38:40,4.4,6.997675171749436,10
160885,2017-04-09T14:32:48,-72.729,-31.239,24.911,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-04-09T14:32:48,4.4,6.997675171749436,10
161397,2017-04-24T21:45:58,-72.662,-32.416,25.9,5.6,mw,,,8.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-04-24T21:45:58,4.4,6.997675171749436,10
161913,2017-04-28T15:52:36,-73.434,-33.194,25.55,4.8,mw,,,13.6,0.309,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-04-28T15:52:36,4.4,6.997675171749436,10
163373,2017-06-07T04:33:20,-73.633,-17.9,25.68,5.3,mw,,,5.5,0.04,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-06-07T04:33:20,4.4,6.997675171749436,10
164354,2017-07-11T21:03:27,-72.302,-28.986,34.4,4.6,mw,,,9.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-07-11T21:03:27,4.4,6.997675171749436,10
164470,2017-07-15T06:35:10,-72.426,-28.354,34.7,4.4,mw,,,7.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-07-15T06:35:10,4.4,6.997675171749436,10
164655,2017-07-21T15:22:18,-74.62,-16.03,28.0,5.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-07-21T15:22:18,4.4,6.997675171749436,10
165260,2017-08-11T08:53:17,-73.868,-35.345,19.0,4.4,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-08-11T08:53:17,4.4,6.997675171749436,10
167328,2017-10-15T10:59:11,-73.066,-32.21,13.5,4.6,mw,,,20.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-10-15T10:59:11,4.4,6.997675171749436,10
167324,2017-10-15T10:59:14,-72.962,-32.227,11.0,5.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2017-10-15T10:59:14,4.4,6.997675171749436,10
167325,2017-10-15T10:59:18,-72.92,-32.26,22.4,4.8,mw,0.06,0.03,1.0,,52.0,39.0,-96.0,240.0,52.0,-85.0,,,,,,,GCMT,,outer_rise,,outer_rise,2017-10-15T10:59:18,4.4,6.997675171749436,10
167357,2017-10-16T19:29:38,-74.36,-35.5,19.5,5.0,mw,0.03,0.03,1.2,,27.0,38.0,-88.0,205.0,52.0,-91.0,-3.32e+16,5940000000000000.0,2.72e+16,3250000000000000.0,7960000000000000.0,1.3700000000000002e+16,GCMT,,outer_rise,,outer_rise,2017-10-16T19:29:38,4.4,6.997675171749436,10
167358,2017-10-16T19:29:38,-73.966,-35.551,83.8301,4.8,mw,,,,,27.0,38.0,-88.0,205.0,52.0,-91.0,-3.32e+16,5940000000000000.0,2.72e+16,3250000000000000.0,7960000000000000.0,1.3700000000000002e+16,CSN-improved,,outer_rise,,outer_rise,2017-10-16T19:29:38,4.4,6.997675171749436,10
167744,2017-10-29T15:09:44,-72.691,-30.393,10.0,4.6,mw,,,2.0,0.264,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2017-10-29T15:09:44,4.4,6.997675171749436,10
168728,2017-12-01T23:26:53,-73.817,-34.785,37.8873,4.6,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-12-01T23:26:53,4.4,6.997675171749436,10
168854,2017-12-06T08:30:38,-74.624,-37.493,35.0,4.9,mw,,,3.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2017-12-06T08:30:38,4.4,6.997675171749436,10
169676,2018-01-04T20:48:58,-71.591,-19.8,12.4,4.9,mw,,,6.4,0.272,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-01-04T20:48:58,4.4,6.997675171749436,10
170032,2018-01-18T13:46:50,-72.578,-28.403,10.0,5.0,mw,,,2.0,0.222,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-01-18T13:46:50,4.4,6.997675171749436,10
170033,2018-01-18T13:46:53,-72.611,-28.451,30.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-01-18T13:46:53,4.4,6.997675171749436,10
170071,2018-01-19T08:29:25,-74.179,-17.015,36.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-01-19T08:29:25,4.4,6.997675171749436,10
170356,2018-01-28T06:03:48,-74.925,-16.008,10.0,5.2,mw,,,1.9,0.07,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-01-28T06:03:48,4.4,6.997675171749436,10
170358,2018-01-28T06:03:50,-74.803,-16.028,30.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-01-28T06:03:50,4.4,6.997675171749436,10
170412,2018-01-30T14:23:55,-74.78,-16.12,39.5,5.5,mw,0.01,0.01,0.4,,315.0,42.0,93.0,131.0,48.0,87.0,1.97e+17,-1.1000000000000002e+17,-8.64e+16,2.14e+16,-1.19e+16,1.3700000000000002e+17,GCMT,,outer_rise,,outer_rise,2018-01-30T14:23:55,4.4,6.997675171749436,10
170618,2018-02-06T04:48:46,-74.202,-35.294,13.0,5.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-02-06T04:48:46,4.4,6.997675171749436,10
170620,2018-02-06T04:48:49,-74.3,-35.37,19.2,4.8,mw,0.04,0.03,1.0,,37.0,43.0,-94.0,222.0,47.0,-87.0,,,,,,,GCMT,,outer_rise,,outer_rise,2018-02-06T04:48:49,4.4,6.997675171749436,10
170621,2018-02-06T04:48:49,-73.928,-35.128,27.7,4.7,mw,,,3.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-02-06T04:48:49,4.4,6.997675171749436,10
170648,2018-02-07T12:36:20,-72.92,-29.33,12.0,5.1,mw,0.01,0.01,0.0,,25.0,41.0,-88.0,202.0,49.0,-92.0,-5.7945e+16,1.3948e+16,4.3997e+16,-9004000000000000.0,2057000000000000.0,2.0093e+16,GCMT,,outer_rise,,outer_rise,2018-02-07T12:36:20,4.4,6.997675171749436,10
170649,2018-02-07T13:55:09,-74.819,-16.2,10.0,4.6,mw,,,2.0,0.235,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-02-07T13:55:09,4.4,6.997675171749436,10
170760,2018-02-11T04:11:14,-74.26,-16.77,24.9,5.4,mw,0.01,0.01,0.6,,15.0,51.0,-180.0,285.0,90.0,-39.0,-1.077e+16,4.133e+16,-3.056e+16,9.568e+16,210000000000000.0,1.009e+17,GCMT,,outer_rise,,outer_rise,2018-02-11T04:11:14,4.4,6.997675171749436,10
170761,2018-02-11T18:06:34,-74.782,-16.049,10.0,4.9,mw,,,2.0,0.156,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-02-11T18:06:34,4.4,6.997675171749436,10
170763,2018-02-11T18:06:35,-74.694,-16.102,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-02-11T18:06:35,4.4,6.997675171749436,10
171021,2018-02-19T05:21:39,-72.527,-29.178,4.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-02-19T05:21:39,4.4,6.997675171749436,10
171026,2018-02-19T05:21:41,-72.664,-29.181,10.0,4.4,mw,,,1.8,0.046,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-02-19T05:21:41,4.4,6.997675171749436,10
171211,2018-02-25T02:02:17,-72.888,-29.114,10.0,4.8,mw,,,2.0,0.24,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-02-25T02:02:17,4.4,6.997675171749436,10
171213,2018-02-25T06:19:02,-72.881,-29.102,10.0,4.7,mw,,,1.6,0.188,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-02-25T06:19:02,4.4,6.997675171749436,10
172468,2018-04-11T16:44:02,-72.224,-27.102,11.3,4.7,mw,,,21.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-04-11T16:44:02,4.4,6.997675171749436,10
172467,2018-04-11T16:44:05,-72.175,-27.171,12.0,5.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-04-11T16:44:05,4.4,6.997675171749436,10
172470,2018-04-11T16:44:07,-71.946,-27.181,10.0,4.4,mw,,,1.9,0.073,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-04-11T16:44:07,4.4,6.997675171749436,10
173239,2018-05-07T11:31:27,-74.459,-16.115,10.0,5.0,mw,,,1.9,0.193,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-05-07T11:31:27,4.4,6.997675171749436,10
173242,2018-05-07T11:31:29,-74.389,-16.164,15.0,4.7,mw,,,8.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-05-07T11:31:29,4.4,6.997675171749436,10
174285,2018-06-09T22:54:28,-73.754,-34.41,15.48,4.7,mw,,,6.2,0.238,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-06-09T22:54:28,4.4,6.997675171749436,10
174331,2018-06-11T00:58:51,-72.676,-29.139,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-06-11T00:58:51,4.4,6.997675171749436,10
174335,2018-06-11T00:58:53,-72.584,-29.28,30.0,4.4,mw,,,7.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-06-11T00:58:53,4.4,6.997675171749436,10
174558,2018-06-19T06:16:49,-73.313,-34.072,15.74,4.6,mw,,,4.6,0.186,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-06-19T06:16:49,4.4,6.997675171749436,10
174559,2018-06-19T06:16:51,-73.133,-34.123,35.4,4.4,mw,,,3.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-06-19T06:16:51,4.4,6.997675171749436,10
174741,2018-06-26T12:55:03,-72.489,-27.785,15.0,4.5,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-06-26T12:55:03,4.4,6.997675171749436,10
174738,2018-06-26T12:55:06,-72.17,-27.935,10.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2018-06-26T12:55:06,4.4,6.997675171749436,10
175027,2018-07-06T17:10:45,-72.311,-27.822,10.0,4.8,mw,,,1.9,0.203,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-07-06T17:10:45,4.4,6.997675171749436,10
175125,2018-07-10T22:53:08,-73.98,-34.764,15.37,4.7,mw,,,5.3,0.237,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-07-10T22:53:08,4.4,6.997675171749436,10
175491,2018-07-25T02:57:39,-73.469,-34.318,10.0,4.8,mw,,,1.9,0.179,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-07-25T02:57:39,4.4,6.997675171749436,10
176240,2018-08-23T23:30:18,-74.012,-35.179,28.1,4.4,mw,,,3.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-08-23T23:30:18,4.4,6.997675171749436,10
177494,2018-10-17T04:01:41,-72.683,-32.5,32.28,4.8,mw,,,6.5,0.17,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2018-10-17T04:01:41,4.4,6.997675171749436,10
179930,2018-12-08T08:10:02,-71.339,-21.95,21.8,4.5,mw,,,5.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-12-08T08:10:02,4.4,6.997675171749436,10
180329,2018-12-14T04:48:52,-74.008,-34.878,40.959,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2018-12-14T04:48:52,4.4,6.997675171749436,10
182596,2019-01-20T08:12:53,-72.84,-23.55,20.0,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2019-01-20T08:12:53,4.4,6.997675171749436,10
182595,2019-01-20T08:13:02,-71.708,-23.416,10.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2019-01-20T08:13:02,4.4,6.997675171749436,10
183033,2019-01-24T10:55:37,-72.846,-30.511,10.0,4.6,mw,,,2.0,0.372,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-01-24T10:55:37,4.4,6.997675171749436,10
183034,2019-01-24T22:13:25,-72.745,-30.427,19.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2019-01-24T22:13:25,4.4,6.997675171749436,10
183666,2019-02-03T20:08:36,-74.648,-16.187,112.6,4.4,mw,,,17.4,0.367,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-02-03T20:08:36,4.4,6.997675171749436,10
185465,2019-03-07T15:34:32,-72.82,-29.51,31.5,5.7,mw,0.01,0.01,0.3,,185.0,38.0,114.0,335.0,55.0,72.0,3.8269e+17,1.1864e+17,-5.0133e+17,-8.989e+16,1.3594e+17,8.027e+16,GCMT,,outer_rise,,outer_rise,2019-03-07T15:34:32,4.4,6.997675171749436,10
185922,2019-03-23T17:20:35,-71.805,-24.69,10.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2019-03-23T17:20:35,4.4,6.997675171749436,10
187524,2019-05-17T05:27:33,-74.15,-35.2,12.0,5.2,mw,0.01,0.01,0.0,,25.0,43.0,-88.0,203.0,47.0,-92.0,-7.2733e+16,1.6979e+16,5.5754e+16,-1.913e+16,8642000000000000.0,3.0976e+16,GCMT,,outer_rise,,outer_rise,2019-05-17T05:27:33,4.4,6.997675171749436,10
188144,2019-06-08T21:09:15,-74.51,-17.258,10.0,4.8,mw,,,2.0,0.218,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-06-08T21:09:15,4.4,6.997675171749436,10
188444,2019-06-16T00:58:43,-72.615,-31.458,10.0,4.9,mw,,,1.9,0.164,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-06-16T00:58:43,4.4,6.997675171749436,10
188777,2019-06-29T05:00:25,-74.43,-16.2,40.2,5.0,mw,0.03,0.02,1.3,,339.0,31.0,96.0,152.0,59.0,86.0,3.57e+16,-1530000000000000.0,-3.42e+16,1.09e+16,-1.86e+16,1.92e+16,GCMT,,outer_rise,,outer_rise,2019-06-29T05:00:25,4.4,6.997675171749436,10
189062,2019-07-10T10:53:15,-73.734,-34.665,10.0,4.6,mw,,,2.0,0.187,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-07-10T10:53:15,4.4,6.997675171749436,10
189060,2019-07-10T14:58:16,-73.087,-33.306,10.0,4.8,mw,,,1.8,0.138,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-07-10T14:58:16,4.4,6.997675171749436,10
189917,2019-08-08T11:26:18,-75.037,-38.288,9.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2019-08-08T11:26:18,4.4,6.997675171749436,10
189916,2019-08-08T11:26:21,-74.922,-38.315,31.77,5.3,mw,,,5.0,0.144,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-08-08T11:26:21,4.4,6.997675171749436,10
190620,2019-09-01T05:00:08,-72.589,-30.218,10.0,4.7,mw,,,1.4,0.177,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-09-01T05:00:08,4.4,6.997675171749436,10
190988,2019-09-14T12:22:44,-73.353,-33.965,10.0,5.3,mw,,,1.9,0.042,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-09-14T12:22:44,4.4,6.997675171749436,10
190992,2019-09-14T12:22:46,-73.25,-34.026,23.1341,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2019-09-14T12:22:46,4.4,6.997675171749436,10
190991,2019-09-14T12:22:48,-73.55,-34.03,21.5,4.9,mw,0.04,0.04,1.1,,36.0,43.0,-87.0,212.0,47.0,-93.0,,,,,,,GCMT,,outer_rise,,outer_rise,2019-09-14T12:22:48,4.4,6.997675171749436,10
190990,2019-09-14T14:40:53,-73.278,-33.968,10.0,5.0,mw,,,1.9,0.083,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2019-09-14T14:40:53,4.4,6.997675171749436,10
190995,2019-09-14T14:40:55,-73.095,-33.972,17.2,4.4,mw,,,2.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2019-09-14T14:40:55,4.4,6.997675171749436,10
191483,2019-09-30T09:21:50,-73.922,-34.603,10.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2019-09-30T09:21:50,4.4,6.997675171749436,10
191558,2019-10-02T07:11:12,-72.657,-29.783,7.4456,4.6,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2019-10-02T07:11:12,4.4,6.997675171749436,10
191623,2019-10-04T03:08:14,-72.503,-29.705,15.0,4.6,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2019-10-04T03:08:14,4.4,6.997675171749436,10
194493,2020-01-14T02:04:03,-74.011,-34.786,10.0,4.9,mw,,,1.9,0.15,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-01-14T02:04:03,4.4,6.997675171749436,10
194496,2020-01-14T02:04:05,-73.908,-34.779,26.9,4.5,mw,,,3.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2020-01-14T02:04:05,4.4,6.997675171749436,10
195350,2020-02-13T04:31:58,-74.65,-16.31,48.4,5.1,mw,0.02,0.01,2.0,,272.0,51.0,10.0,175.0,82.0,140.0,1.14e+16,-6450000000000000.0,-4980000000000000.0,320000000000000.0,-3.29e+16,4.24e+16,GCMT,,outer_rise,,outer_rise,2020-02-13T04:31:58,4.4,6.997675171749436,10
196108,2020-03-11T17:04:30,-72.52,-30.31,32.2,4.9,mw,0.04,0.04,1.1,,2.0,28.0,91.0,181.0,62.0,90.0,,,,,,,GCMT,,outer_rise,,outer_rise,2020-03-11T17:04:30,4.4,6.997675171749436,10
196555,2020-03-27T01:09:56,-74.474,-35.275,12.3,4.4,mw,,,15.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2020-03-27T01:09:56,4.4,6.997675171749436,10
196554,2020-03-27T01:10:00,-74.111,-35.387,10.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2020-03-27T01:10:00,4.4,6.997675171749436,10
196553,2020-03-27T01:10:01,-74.116,-35.353,10.0,5.0,mw,,,1.8,0.098,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-03-27T01:10:01,4.4,6.997675171749436,10
