lon,lat,rate_MgeMcmin_per_year
-69.073,-18.226,0.05696986081426232
-68.973,-18.226,0.0500902862972428
-68.873,-18.226,0.04402397108000356
-68.773,-18.226,0.03888770923064515
-68.673,-18.226,0.03469803283296457
-68.573,-18.226,0.031267892902216925
-68.473,-18.226,0.02839070218951022
-68.373,-18.226,0.026058130714752315
-68.273,-18.226,0.024162545340871942
-68.173,-18.226,0.022665229138979802
-68.073,-18.226,0.021578028356204548
-67.973,-18.226,0.02084331318340123
-67.873,-18.226,0.02047112044119209
-67.773,-18.226,0.020413157073169916
-67.673,-18.226,0.020636835893333066
-67.573,-18.226,0.021158285998298075
-67.473,-18.226,0.021897320237417812
-67.373,-18.226,0.022754529629970707
-67.273,-18.226,0.023577293000808887
-72.673,-18.326,0.0228829155621158
-72.573,-18.326,0.023580185596045536
-72.473,-18.326,0.02423768897817564
-72.373,-18.326,0.024843391801967225
-72.273,-18.326,0.025423465534321326
-72.173,-18.326,0.02599627824027104
-72.073,-18.326,0.026582074170161323
-71.973,-18.326,0.027205384820065518
-71.873,-18.326,0.027872307569000256
-71.773,-18.326,0.02859373269701403
-71.673,-18.326,0.0293942872698626
-71.573,-18.326,0.030256142543559874
-71.473,-18.326,0.031179783301650072
-71.373,-18.326,0.03217908989077603
-71.273,-18.326,0.033252240104795217
-71.173,-18.326,0.03439850617684925
-71.073,-18.326,0.035652725650659536
-70.973,-18.326,0.03703015791557963
-70.873,-18.326,0.03852803347612171
-70.773,-18.326,0.040064980169771475
-70.673,-18.326,0.04153323695498495
-70.573,-18.326,0.042837030192680085
-70.473,-18.326,0.04391246521929976
-70.373,-18.326,0.04490631991906954
-70.273,-18.326,0.04602402615991624
-70.173,-18.326,0.04754303181450754
-70.073,-18.326,0.04974157289962407
-69.973,-18.326,0.052880783323462514
-69.873,-18.326,0.05721260358643094
-69.773,-18.326,0.06296100092409813
-69.673,-18.326,0.06981381589850125
-69.573,-18.326,0.0761838829829649
-69.473,-18.326,0.07909816342262622
-69.373,-18.326,0.07632984766551104
-69.273,-18.326,0.06950954757743025
-69.173,-18.326,0.06221949468189542
-69.073,-18.326,0.055591724453111856
-68.973,-18.326,0.04959594145779781
-68.873,-18.326,0.04432468102564656
-68.773,-18.326,0.03979103499070243
-68.673,-18.326,0.03601738688287896
-68.573,-18.326,0.032836697059482375
-68.473,-18.326,0.030075953195189273
-68.373,-18.326,0.02776390464114518
-68.273,-18.326,0.02579148690910588
-68.173,-18.326,0.024266932220956078
-68.073,-18.326,0.023134206198842086
-67.973,-18.326,0.022377888479786494
-67.873,-18.326,0.02201914649476349
-67.773,-18.326,0.022000289947325967
-67.673,-18.326,0.02228782757641943
-67.573,-18.326,0.02287472459685384
-67.473,-18.326,0.02370943865599324
-67.373,-18.326,0.024638983198439327
-67.273,-18.326,0.025453332603057807
-67.173,-18.326,0.02598808612089166
-72.573,-18.426,0.021504559368524627
-72.473,-18.426,0.022178750153258823
-72.373,-18.426,0.02283166954418432
