id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class
83023,2010/01/29,-67.07,-24.28,207.2,5,mw,0.03,0.03,3,,175,33,-90,355,57,-90,-4.06e+16,-1.78e+15,4.24e+16,1.66e+15,-1.88e+16,-4.01e+15,GCMT,,slab_deep,141.718276978,slab_deep
83032,2010/01/30,-71.32,-28.26,55,5.3,mw,0.01,0.01,1.1,,17,31,107,177,60,80,8.63e+16,1.9e+16,-1.05e+17,8.1e+15,-5.55e+16,-1.31e+16,GCMT,,intra_slab,24.1960105896,intra_slab
83119,2010/02/06,-73.458,-16.755,26,4.9,mw,,,,,329,16,81,158,74,93,3.36e+16,-3.36e+15,-3.02e+16,2.11e+16,-5.39e+16,1.7e+16,ISC,,slab_interface,27.9965229034,slab_interface
83118,2010/02/06,-73.85,-16.87,25.9,5.2,mw,0.03,0.03,1.6,,329,16,81,158,74,93,3.36e+16,-3.36e+15,-3.02e+16,2.11e+16,-5.39e+16,1.7e+16,GCMT,,slab_interface,17.4877490997,slab_interface
83124,2010/02/07,-66.6,-23.36,230.9,5.6,mw,0.01,0.01,0.8,,128,17,-137,356,79,-78,-1.13e+17,-3.04e+16,1.44e+17,2.22e+16,-3.19e+17,-9.08e+16,GCMT,,slab_deep,180.479141235,slab_deep
83200,2010/02/12,-68.789,-33.622,148.4,5.8,mw,,,2.5,,69,57,-156,325,70,-35,-2.4e+17,5.73e+17,-3.33e+17,1e+15,-3.98e+17,-2.93e+17,USGS,,slab_deep,137.963790894,slab_deep
83201,2010/02/12,-69.02,-33.63,173.5,5.8,mw,0.01,0.01,0.6,,69,57,-156,325,70,-35,-2.4e+17,5.73e+17,-3.33e+17,1e+15,-3.98e+17,-2.93e+17,GCMT,,slab_deep,133.03855896,slab_deep
83262,2010/02/18,-68.39,-23.2,130.7,5.2,mw,0.02,0.01,1.6,,179,42,-36,297,67,-126,-5.34e+16,1.6e+15,5.18e+16,5.19e+16,-7.2e+15,-5.4e+16,GCMT,,slab_deep,89.8455734253,slab_deep
83388,2010/02/27,-73.15,-35.98,23.2,8.8,mw,0.01,0.01,0.3,,19,18,116,172,74,82,,,,,,,GCMT,,slab_interface,25.5996646881,slab_interface
83410,2010/02/27,-73.257,-36.129,35,5.9,mw,,,,,169,25,97,342,66,87,2.24e+18,-1.33e+17,-2.1e+18,-6.78e+17,1.83e+18,5.51e+17,USGS,,intra_slab,24.8720111847,intra_slab
83394,2010/02/27,-65.59,-24.91,27,6.3,mw,0.05,0.05,3.1,,169,25,97,342,66,87,2.24e+18,-1.33e+17,-2.1e+18,-6.78e+17,1.83e+18,5.51e+17,GCMT,,backarc,,unclassified
83398,2010/02/27,-73.144,-36.451,20,6.2,mw,,,5.9,0.2,226,63,51,107,46,141,9.4e+17,-1.34e+18,3.9e+17,-2.1e+17,-7.4e+17,-4.5e+17,ISC-GEM,,forearc,29.9707660675,forearc
83413,2010/02/27,-72.305,-33.549,32.1,5.9,mw,,,6.8,,3,27,97,175,64,86,2.42e+18,-3.43e+17,-2.08e+18,2.61e+17,-1.7e+18,9e+15,CSN-improved,,slab_interface,16.5070648193,slab_interface
83399,2010/02/27,-72.29,-33.62,24.2,6.2,mw,0.02,0.02,0.8,,3,27,97,175,64,86,2.42e+18,-3.43e+17,-2.08e+18,2.61e+17,-1.7e+18,9e+15,GCMT,,slab_interface,16.7733650208,slab_interface
83414,2010/02/27,-73.33,-37.94,53.4,5.9,mw,0.04,0.03,2.2,,349,27,90,169,63,90,7.05e+17,-1.22e+17,-5.83e+17,9.1e+16,-4.6e+17,9.5e+16,GCMT,,intra_slab,31.8412380219,intra_slab
83744,2010/02/28,-72.323,-34.432,73.8135,5.6,mw,,,,,13,24,95,187,66,88,7.36e+17,-5.7e+16,-6.79e+17,-6.5e+16,-6.53e+17,-1.17e+17,CSN-improved,,intra_slab,24.4094028473,intra_slab
83733,2010/02/28,-72.46,-34.25,31.5,5.9,mw,0.02,0.02,0.9,,13,24,95,187,66,88,7.36e+17,-5.7e+16,-6.79e+17,-6.5e+16,-6.53e+17,-1.17e+17,GCMT,,intra_slab,18.6886024475,intra_slab
83732,2010/02/28,-72.05,-35.11,53.5,6.2,mw,0.01,0.01,0.6,,17,25,113,171,67,80,1.65e+18,1.95e+17,-1.84e+18,3.93e+17,-1.64e+18,-1.13e+17,GCMT,,slab_interface,42.6264839172,slab_interface
83735,2010/02/28,-73.562,-38.128,25,5.8,mw,,,4.2,0.1,180,74,90,1,16,91,3.88e+17,-6.3e+15,-3.81e+17,-2e+15,-6.08e+17,-3.4e+15,ISC-GEM,,slab_interface,27.9978351593,slab_interface
83736,2010/02/28,-74.15,-38.36,15.1,5.8,mw,0.01,0.01,0.4,,1,16,91,180,74,90,3.88e+17,-6.3e+15,-3.81e+17,-2e+15,-6.08e+17,-3.4e+15,GCMT,,slab_interface,16.7726745605,slab_interface
84044,2010/03/01,-72.509,-35.162,30,5.7,mw,,,0,,34,33,130,169,65,67,5.05e+16,2.2e+16,-7.25e+16,1.34e+16,-4.46e+16,-1.48e+16,CSN-improved,,intra_slab,29.040019989,intra_slab
84056,2010/03/01,-72.33,-35.4,57.8,5.2,mw,0.02,0.01,1.4,,34,33,130,169,65,67,5.05e+16,2.2e+16,-7.25e+16,1.34e+16,-4.46e+16,-1.48e+16,GCMT,,intra_slab,37.9780960083,intra_slab
84047,2010/03/01,-73.126,-34.865,85.2551,5.5,mw,,,,,302,29,32,183,75,115,1.4e+17,4.03e+16,-1.8e+17,-3.08e+16,-2.55e+17,1.3e+17,CSN-improved,,intra_slab,12.4690227509,intra_slab
84045,2010/03/01,-72.75,-35.22,18.9,5.6,mw,0.01,0.01,0.8,,302,29,32,183,75,115,1.4e+17,4.03e+16,-1.8e+17,-3.08e+16,-2.55e+17,1.3e+17,GCMT,,forearc,23.5354042053,forearc
84080,2010/03/01,-73.88,-34.72,16.5,4.9,mw,0.05,0.04,1.4,,234,44,-67,24,50,-111,,,,,,,GCMT,,outer_rise,,outer_rise
84052,2010/03/01,-73.53,-34.73,12,5.3,mw,0.01,0.01,0,,208,35,-65,358,58,-107,-9.45e+16,-3.54e+16,1.3e+17,8.4e+15,-5.29e+16,3.3e+16,GCMT,,intra_slab,7.88117074966,intra_slab
84054,2010/03/01,-72.658,-35.574,15,5.3,mw,,,3.5,0.1,26,17,98,197,73,87,5.61e+16,2.5e+15,-5.86e+16,-2.67e+16,-9.1e+16,-2.63e+16,ISC-GEM,,forearc,31.6843185425,forearc
84053,2010/03/01,-73.46,-35.51,15.1,5.3,mw,0.02,0.02,1,,26,17,98,197,73,87,5.61e+16,2.5e+15,-5.86e+16,-2.67e+16,-9.1e+16,-2.63e+16,GCMT,,slab_interface,14.262301445,slab_interface
84074,2010/03/01,-74.96,-37.91,18.8,5,mw,0.03,0.04,1.1,,204,41,-79,9,50,-100,-3.98e+16,6.15e+15,3.36e+16,4.07e+15,-7.15e+15,8.89e+15,GCMT,,outer_rise,,outer_rise
84070,2010/03/01,-74.01,-34.57,12,5.1,mw,0.02,0.02,0,,41,40,-91,222,50,-89,-5.24e+16,2.27e+16,2.97e+16,6.08e+15,6.24e+15,2.74e+16,GCMT,,outer_rise,,outer_rise
84060,2010/03/01,-73.96,-34.53,12,5.2,mw,0.02,0.01,0,,46,39,-89,224,51,-91,-7.55e+16,3.76e+16,3.79e+16,1e+16,1.19e+16,2.99e+16,GCMT,,outer_rise,,outer_rise
84071,2010/03/01,-73.91,-36.83,27.2,5.1,mw,0.02,0.02,0.9,,13,27,104,177,64,83,4.05e+16,-470000000000000,-4e+16,4.33e+15,-3.18e+16,-3.55e+15,GCMT,,slab_interface,16.4238853455,slab_interface
84075,2010/03/01,-72.7,-36.4,67.6,5,mw,0.03,0.02,2.9,,43,35,125,182,62,68,2.5e+16,2.65e+15,-2.77e+16,3.14e+15,-1.8e+16,-1.39e+16,GCMT,,intra_slab,42.6140899658,intra_slab
84076,2010/03/01,-74.27,-34.9,18,5,mw,0.04,0.03,1.1,,32,37,-88,209,53,-92,-3.7e+16,1.17e+16,2.53e+16,4.2e+15,9e+15,1.24e+16,GCMT,,outer_rise,,outer_rise
84268,2010/03/02,-71.47,-39.86,15.6,5.1,mw,0.02,0.01,1.4,,176,65,-168,80,79,-25,470000000000000,-1.52e+16,1.47e+16,-3.2e+16,1.53e+16,5.28e+16,GCMT,,intraarc_shallow,,intraarc
84253,2010/03/02,-73.73,-35.88,15,5.4,mw,0.02,0.02,0,,359,13,78,191,78,93,5.93e+16,8.2e+15,-6.75e+16,-2.69e+16,-1.34e+17,-7.9e+15,GCMT,,slab_interface,13.2319421768,slab_interface
84248,2010/03/02,-73.81,-36.85,15.2,5.5,mw,0.02,0.01,1,,17,11,110,178,79,86,6.82e+16,3.5e+15,-7.17e+16,9.9e+15,-1.79e+17,-9.4e+15,GCMT,,slab_interface,18.0963230133,slab_interface
84256,2010/03/02,-72.68,-34.535,35,5.3,mw,,,,,3,5,84,189,85,91,2.01e+16,3.8e+15,-2.4e+16,-1.72e+16,-1.14e+17,-3.1e+15,USGS,,intra_slab,16.7076969147,intra_slab
84254,2010/03/02,-72.87,-34.63,14.7,5.3,mw,0.02,0.02,2.7,,3,5,84,189,85,91,2.01e+16,3.8e+15,-2.4e+16,-1.72e+16,-1.14e+17,-3.1e+15,GCMT,,slab_interface,15.0756254196,slab_interface
84275,2010/03/02,-72.99,-35.45,12,5,mw,0.03,0.01,0,,198,67,-163,101,74,-24,-1.85e+16,2.81e+16,-9.51e+15,-8.52e+15,3e+15,3.22e+16,GCMT,,forearc,21.6655521393,forearc
84261,2010/03/02,-73.83,-36.76,18.4,5.2,mw,0.02,0.02,1.1,,5,16,95,181,74,89,4.19e+16,-1.58e+15,-4.03e+16,-110000000000000,-6.39e+16,-2.13e+15,GCMT,,slab_interface,16.7852172852,slab_interface
84269,2010/03/02,-74.43,-39.72,34.7,5.1,mw,0.03,0.02,1.1,,16,28,112,172,64,79,4.61e+16,-3.59e+15,-4.25e+16,1.11e+16,-3.24e+16,-3.92e+15,GCMT,,intra_slab,14.1695661545,intra_slab
84247,2010/03/02,-72.55,-34.39,19.1,5.6,mw,0.01,0.01,0.7,,14,17,119,163,75,81,1.57e+17,1.61e+16,-1.73e+17,9.19e+16,-2.66e+17,6.1e+15,GCMT,,slab_interface,18.1012878418,slab_interface
84270,2010/03/02,-73.85,-36.61,37,5.1,mw,0.04,0.03,1.8,,44,26,115,196,67,79,3.54e+16,-1.07e+16,-2.46e+16,-4.24e+15,-3.25e+16,-1.4e+16,GCMT,,intra_slab,16.0362453461,intra_slab
84451,2010/03/03,-73.482,-37.573,35,4.7,mw,,,,,350,12,66,194,79,95,4.13e+16,4.5e+15,-4.58e+16,-2.71e+16,-1.02e+17,-2.4e+15,USGS,,slab_interface,26.5044517517,slab_interface
84418,2010/03/03,-74.29,-37.61,15,5.3,mw,0.01,0.02,0,,350,12,66,194,79,95,4.13e+16,4.5e+15,-4.58e+16,-2.71e+16,-1.02e+17,-2.4e+15,GCMT,,slab_interface,12.8102121353,slab_interface
84474,2010/03/03,-73.721,-37.325,35,4.4,mw,,,,,13,26,105,176,65,83,4.24e+16,-7.33e+15,-3.51e+16,6.07e+15,-3.19e+16,-3.26e+15,ISC,,slab_interface,21.77866745,slab_interface
84424,2010/03/03,-74.27,-37.4,20.9,5.1,mw,0.03,0.03,1.3,,13,26,105,176,65,83,4.24e+16,-7.33e+15,-3.51e+16,6.07e+15,-3.19e+16,-3.26e+15,GCMT,,slab_interface,13.0630731583,slab_interface
84422,2010/03/03,-72.44,-33.81,23.5,5.2,mw,0.02,0.01,0.9,,10,22,99,180,68,86,5.15e+16,2.87e+15,-5.44e+16,2.07e+15,-5.43e+16,-4.33e+15,GCMT,,slab_interface,15.0535011292,slab_interface
84414,2010/03/03,-73.347,-36.543,27,5.6,mw,,,,,15,12,103,182,78,87,6.98e+17,4e+16,-7.38e+17,-3.5e+16,-1.64e+18,-1.09e+17,ISC,,slab_interface,25.7038383484,slab_interface
84411,2010/03/03,-73.69,-36.7,16.3,6.1,mw,0.01,0.01,0.4,,15,12,103,182,78,87,6.98e+17,4e+16,-7.38e+17,-3.5e+16,-1.64e+18,-1.09e+17,GCMT,,slab_interface,19.1788692474,slab_interface
84415,2010/03/03,-72.252,-33.424,31.3519,5.6,mw,,,,,2,17,94,178,73,89,3.37e+17,2.2e+15,-3.39e+17,1.81e+16,-4.91e+17,-1.6e+15,CSN-improved,,slab_interface,16.8581180573,slab_interface
84412,2010/03/03,-72.36,-33.59,19.1,5.8,mw,0.01,0.01,0.4,,2,17,94,178,73,89,3.37e+17,2.2e+15,-3.39e+17,1.81e+16,-4.91e+17,-1.6e+15,GCMT,,slab_interface,15.7665691376,slab_interface
84559,2010/03/04,-72.55,-33.45,12.8,6,mw,0.01,0.01,0.3,,10,19,97,183,71,88,8.33e+17,-1.2e+16,-8.21e+17,-4e+16,-1.06e+18,-9.4e+16,GCMT,,slab_interface,11.6786355972,slab_interface
84573,2010/03/04,-74.96,-37.72,16.8,5,mw,0.02,0.02,1,,217,45,-56,353,54,-119,-3.71e+16,-2.11e+15,3.92e+16,1.5e+16,-9.88e+15,1.21e+16,GCMT,,outer_rise,,outer_rise
84570,2010/03/04,-72.295,-34.21,20.3434,5.1,mw,,,,,14,22,106,177,69,84,1.01e+17,1.01e+16,-1.11e+17,1.12e+16,-1.15e+17,-1.06e+16,CSN-improved,,slab_interface,21.5780029297,slab_interface
84562,2010/03/04,-72.41,-34.24,23.5,5.4,mw,0.02,0.02,1.1,,14,22,106,177,69,84,1.01e+17,1.01e+16,-1.11e+17,1.12e+16,-1.15e+17,-1.06e+16,GCMT,,slab_interface,19.7723560333,slab_interface
84560,2010/03/04,-68.798,-22.613,126.3,5.8,mw,,,6.4,,5,75,-90,185,15,-90,-2.3e+18,-8.32e+17,3.13e+18,-1.79e+17,-2.55e+18,-6.35e+17,CSN-improved,,slab_deep,82.6256942749,slab_deep
84558,2010/03/04,-68.69,-22.36,118.7,6.3,mw,0.01,0.01,0.5,,155,26,-115,2,67,-78,-2.3e+18,-8.32e+17,3.13e+18,-1.79e+17,-2.55e+18,-6.35e+17,GCMT,,slab_deep,85.9323348999,slab_deep
84678,2010/03/05,-71.729,-34.506,31,5.6,mw,,,,,1,38,-77,165,53,-100,-1.48e+17,-3.67e+16,1.85e+17,-2.24e+16,4.2e+16,-3.07e+16,ISC,,forearc,43.1559524536,forearc
84681,2010/03/05,-71.94,-34.67,12,5.4,mw,0.01,0.01,0,,1,38,-77,165,53,-100,-1.48e+17,-3.67e+16,1.85e+17,-2.24e+16,4.2e+16,-3.07e+16,GCMT,,forearc,38.1548614502,forearc
84682,2010/03/05,-71.95,-34.63,26.1,5.3,mw,0.02,0.01,1.1,,319,75,177,50,87,15,-600000000000000,-8.98e+16,9.04e+16,1.53e+16,2.09e+16,1.38e+16,GCMT,,forearc,38.1548614502,forearc
84685,2010/03/05,-73.132,-35.112,20,5.2,mw,,,11.7,,266,50,-3,358,88,-140,-6.37e+15,-3.87e+15,1.02e+16,-4.3e+15,-3.38e+16,4.1e+16,CSN-improved,,intra_slab,14.7558145523,intra_slab
84701,2010/03/05,-73.163,-35.22,35,4.8,mw,,,,,266,50,-3,358,88,-140,-6.37e+15,-3.87e+15,1.02e+16,-4.3e+15,-3.38e+16,4.1e+16,ISC,,intra_slab,15.8017845154,intra_slab
84692,2010/03/05,-73.41,-35.35,36.2,5.1,mw,0.02,0.02,1.9,,266,50,-3,358,88,-140,-6.37e+15,-3.87e+15,1.02e+16,-4.3e+15,-3.38e+16,4.1e+16,GCMT,,intra_slab,13.5655431747,intra_slab
84677,2010/03/05,-73.565,-36.574,6.5931,6,mw,,,,,11,8,116,164,83,87,4.6e+17,6.3e+16,-5.23e+17,5.21e+17,-1.83e+18,3.8e+16,CSN-improved,,slab_interface,21.3021831512,slab_interface
84676,2010/03/05,-73.59,-36.76,15,6.1,mw,0.01,0.01,0.3,,11,8,116,164,83,87,4.6e+17,6.3e+16,-5.23e+17,5.21e+17,-1.83e+18,3.8e+16,GCMT,,slab_interface,21.3547954559,slab_interface
84686,2010/03/05,-73.77,-37.58,26,5.2,mw,0.04,0.03,1.1,,358,28,97,171,62,86,7.25e+16,-4.1e+15,-6.84e+16,1.02e+16,-4.64e+16,5.8e+15,GCMT,,slab_interface,21.6363220215,slab_interface
84675,2010/03/05,-73.75,-36.89,14.9,6.6,mw,0,0,0.2,,9,16,98,180,74,88,5.18e+18,9e+16,-5.28e+18,4e+16,-8.6e+18,-4.1e+17,GCMT,,slab_interface,19.1984958649,slab_interface
84796,2010/03/06,-73.769,-37.452,23.5,5.2,mw,,,4.9,0.1,28,19,112,185,72,83,4.24e+16,3.45e+15,-4.58e+16,-3.3e+15,-6.39e+16,-1.42e+16,ISC-GEM,,slab_interface,21.1693820953,slab_interface
84792,2010/03/06,-74.31,-37.59,14.3,5.2,mw,0.02,0.02,1,,28,19,112,185,72,83,4.24e+16,3.45e+15,-4.58e+16,-3.3e+15,-6.39e+16,-1.42e+16,GCMT,,slab_interface,12.8102121353,slab_interface
84897,2010/03/07,-72.039,-33.161,20.9997,5.6,mw,,,,,7,26,92,185,64,89,4.3e+16,-1.39e+15,-4.17e+16,-2.08e+15,-3.31e+16,-4.21e+15,CSN-improved,,slab_interface,20.6993484497,slab_interface
84909,2010/03/07,-72.18,-33.14,29.1,5.1,mw,0.03,0.02,1,,7,26,92,185,64,89,4.3e+16,-1.39e+15,-4.17e+16,-2.08e+15,-3.31e+16,-4.21e+15,GCMT,,slab_interface,17.11759758,slab_interface
84895,2010/03/07,-73.551,-38.089,42.4,6,mw,,,3,,348,12,84,174,78,91,3.02e+17,4.16e+16,-3.44e+17,7.28e+16,-7.2e+17,5.96e+16,CSN-improved,,intra_slab,27.7450561523,intra_slab
84896,2010/03/07,-73.78,-38.22,25,5.9,mw,0.01,0.01,0,,348,12,84,174,78,91,3.02e+17,4.16e+16,-3.44e+17,7.28e+16,-7.2e+17,5.96e+16,GCMT,,slab_interface,22.7822742462,slab_interface
84898,2010/03/07,-72.085,-34.594,32.9658,5.6,mw,,,,,24,27,114,177,65,78,7.07e+16,1.61e+16,-8.68e+16,8.4e+15,-6.58e+16,-1.62e+16,CSN-improved,,slab_interface,32.2626190186,slab_interface
84902,2010/03/07,-72.22,-34.65,47,5.3,mw,0.02,0.01,1.1,,24,27,114,177,65,78,7.07e+16,1.61e+16,-8.68e+16,8.4e+15,-6.58e+16,-1.62e+16,GCMT,,intra_slab,29.9031238556,intra_slab
84900,2010/03/07,-71.925,-34.101,41,5.5,mw,,,,,26,42,113,176,52,71,6.21e+16,9.78e+15,-7.18e+16,1.23e+16,-1.54e+16,-1.66e+16,ISC,,slab_interface,30.2476539612,slab_interface
84906,2010/03/07,-72.18,-34.01,34.4,5.2,mw,0.02,0.02,0.7,,26,42,113,176,52,71,6.21e+16,9.78e+15,-7.18e+16,1.23e+16,-1.54e+16,-1.66e+16,GCMT,,intra_slab,22.0461654663,intra_slab
84899,2010/03/07,-73.171,-36.18,23.5,5.6,mw,,,3.5,,26,21,-119,237,72,-80,-2.82e+16,1.24e+16,1.58e+16,3.48e+16,1.98e+16,1.76e+16,CSN-improved,,forearc,27.773771286,forearc
84903,2010/03/07,-73.142,-36.16,26,5.3,mw,,,,,26,21,-119,237,72,-80,-2.82e+16,1.24e+16,1.58e+16,3.48e+16,1.98e+16,1.76e+16,ISC,,forearc,27.261800766,forearc
84911,2010/03/07,-73.36,-36.17,29.4,5.1,mw,0.04,0.02,1.7,,26,21,-119,237,72,-80,-2.82e+16,1.24e+16,1.58e+16,3.48e+16,1.98e+16,1.76e+16,GCMT,,intra_slab,22.6144161224,intra_slab
85051,2010/03/08,-73.639,-34.596,25,4.8,mw,,,30.2,,38,41,-97,228,49,-84,-5.85e+16,2.74e+16,3.12e+16,9.6e+15,2.64e+15,2.79e+16,CSN-improved,,outer_rise,,outer_rise
85026,2010/03/08,-73.97,-34.54,12,5.1,mw,0.02,0.02,0,,38,41,-97,228,49,-84,-5.85e+16,2.74e+16,3.12e+16,9.6e+15,2.64e+15,2.79e+16,GCMT,,outer_rise,,outer_rise
85009,2010/03/08,-66.726,-25.76,35,5.5,mw,,,,,149,75,6,58,84,165,-1.74e+17,6.4e+17,-4.66e+17,2.42e+17,-2.19e+16,-2.68e+17,ISC,,backarc,,unclassified
85007,2010/03/08,-66.84,-25.94,15.1,5.8,mw,0.01,0.01,0.6,,149,75,6,58,84,165,-1.74e+17,6.4e+17,-4.66e+17,2.42e+17,-2.19e+16,-2.68e+17,GCMT,,backarc,,unclassified
85041,2010/03/08,-71.84,-32.717,4.7245,4.9,mw,,,,,360,28,108,159,63,81,9.06e+16,-3.3e+15,-8.73e+16,3.22e+16,-5.92e+16,1.57e+16,CSN-improved,,forearc,25.6241493225,forearc
85015,2010/03/08,-72.04,-32.88,16.5,5.3,mw,0.02,0.02,0.9,,360,28,108,159,63,81,9.06e+16,-3.3e+15,-8.73e+16,3.22e+16,-5.92e+16,1.57e+16,GCMT,,slab_interface,20.1965446472,slab_interface
85029,2010/03/08,-71.851,-32.682,4.8969,5.1,mw,,,,,353,26,89,175,64,91,8.04e+16,-600000000000000,-7.98e+16,5.3e+15,-6.19e+16,8.7e+15,CSN-improved,,forearc,25.6241493225,forearc
85016,2010/03/08,-72.11,-32.78,16,5.3,mw,0.02,0.02,0.9,,353,26,89,175,64,91,8.04e+16,-600000000000000,-7.98e+16,5.3e+15,-6.19e+16,8.7e+15,GCMT,,slab_interface,18.8103580475,slab_interface
85019,2010/03/08,-71.613,-32.614,22.4,5.3,mw,,,,,353,26,89,175,64,91,8.04e+16,-600000000000000,-7.98e+16,5.3e+15,-6.19e+16,8.7e+15,USGS,,slab_interface,34.1910362244,slab_interface
85146,2010/03/09,-72.83,-33.88,20.3,5.1,mw,0.03,0.03,1.4,,358,22,76,193,69,96,3.84e+16,-550000000000000,-3.78e+16,-1.15e+16,-3.95e+16,-3.61e+15,GCMT,,slab_interface,9.78942489624,slab_interface
85222,2010/03/10,-73.13,-37.07,48.5,5.2,mw,0.02,0.01,1,,19,32,107,178,60,80,6.2e+16,4.68e+15,-6.67e+16,6.87e+15,-3.63e+16,-1.04e+16,GCMT,,intra_slab,33.1035919189,intra_slab
85223,2010/03/10,-74.12,-37.32,15,5.2,mw,0.02,0.02,0,,15,12,109,176,78,86,2.62e+16,890000000000000,-2.71e+16,4.95e+15,-6.09e+16,-2.79e+15,GCMT,,slab_interface,14.9389953613,slab_interface
85227,2010/03/10,-74.29,-35.16,17.9,5.1,mw,0.04,0.03,1.2,,48,34,-59,192,61,-109,-4.26e+16,1.05e+16,3.21e+16,-4.2e+15,2.81e+16,1.98e+16,GCMT,,outer_rise,,outer_rise
85241,2010/03/10,-72.723,-33.49,68.7619,4.8,mw,,,,,47,6,122,195,85,87,5.76e+16,-6.6e+15,-5.1e+16,-9.03e+16,-3.37e+17,-3.57e+16,CSN-improved,,intra_slab,9.85359573364,intra_slab
85219,2010/03/10,-72.85,-33.6,15,5.6,mw,0.02,0.02,0,,47,6,122,195,85,87,5.76e+16,-6.6e+15,-5.1e+16,-9.03e+16,-3.37e+17,-3.57e+16,GCMT,,intra_slab,8.56782150269,intra_slab
85228,2010/03/10,-74.929,-38.172,15,5.1,mw,,,25,0.1,344,55,-152,237,67,-38,-2.66e+16,-2.02e+16,4.68e+16,2.99e+16,-560000000000000,2.96e+16,ISC-GEM,,outer_rise,,outer_rise
85235,2010/03/10,-75.036,-38.048,35,4.8,mw,,,,,344,55,-152,237,67,-38,-2.66e+16,-2.02e+16,4.68e+16,2.99e+16,-560000000000000,2.96e+16,ISC,,outer_rise,,outer_rise
85328,2010/03/11,-72.29,-34.41,16.8,4.9,mw,0.04,0.03,1.2,,319,31,-99,150,60,-85,,,,,,,GCMT,,forearc,23.8058166504,forearc
85308,2010/03/11,-71.891,-34.29,11.3,6.9,mw,0.01,0.01,0.3,,144,55,-90,324,35,-90,,,,,,,CSN-improved,,forearc,29.9671802521,forearc
85308,2010/03/11,-71.79,-34.32,16.3,7,mw,0.01,0.01,0.3,,16,6,-53,159,86,-93,-5.9e+18,2.4e+17,5.66e+18,-1.27e+19,3.2e+19,2.7e+17,CSN-improved,,forearc,29.9671802521,forearc
85310,2010/03/11,-72.08,-34.62,19.3,5.6,mw,0.01,0.02,0.7,,3,44,-61,146,52,-115,-3.27e+17,1.48e+16,3.12e+17,-1.41e+17,7.2e+15,-8.64e+16,GCMT,,forearc,32.2626190186,forearc
85338,2010/03/11,-72.038,-34.324,36.7,4.8,mw,,,2.6,,351,20,82,180,70,93,7.95e+16,-8.6e+15,-7.09e+16,-2.2e+15,-8.91e+16,5.9e+15,CSN-improved,,slab_interface,29.6160202026,slab_interface
85315,2010/03/11,-74.11,-37.85,22.5,5.3,mw,0.02,0.02,1,,351,20,82,180,70,93,7.95e+16,-8.6e+15,-7.09e+16,-2.2e+15,-8.91e+16,5.9e+15,GCMT,,slab_interface,16.2875480652,slab_interface
85445,2010/03/12,-74.69,-37.86,17.9,5.1,mw,0.03,0.03,1.5,,348,18,71,188,73,96,3.11e+16,-3.37e+15,-2.77e+16,-8.16e+15,-4.09e+16,1.82e+15,GCMT,,outer_rise,,outer_rise
85469,2010/03/12,-74.06,-37.658,35,4.6,mw,,,,,348,18,71,188,73,96,3.11e+16,-3.37e+15,-2.77e+16,-8.16e+15,-4.09e+16,1.82e+15,ISC,,intra_slab,16.5873680115,intra_slab
85434,2010/03/12,-72.068,-34.316,28.228,5.8,mw,,,,,342,40,-87,158,50,-92,-3.95e+17,2.49e+16,3.7e+17,-3.81e+16,6.83e+16,-1.47e+17,CSN-improved,,forearc,29.6160202026,forearc
85433,2010/03/12,-71.896,-34.287,15,6.1,mw,,,,,342,40,-87,158,50,-92,-3.95e+17,2.49e+16,3.7e+17,-3.81e+16,6.83e+16,-1.47e+17,ISC,,forearc,34.5272293091,forearc
85435,2010/03/12,-72.18,-34.41,12,5.7,mw,0.01,0.01,0,,342,40,-87,158,50,-92,-3.95e+17,2.49e+16,3.7e+17,-3.81e+16,6.83e+16,-1.47e+17,GCMT,,forearc,26.4865703583,forearc
85569,2010/03/13,-73.612,-36.685,15,5.9,mw,,,7.2,,2,23,88,183,67,91,8.29e+16,-8e+15,-7.49e+16,-5.4e+15,-7.64e+16,-2.8e+15,CSN-improved,,slab_interface,21.1065063477,slab_interface
85580,2010/03/13,-73.376,-36.617,27,5.2,mw,,,,,2,23,88,183,67,91,8.29e+16,-8e+15,-7.49e+16,-5.4e+15,-7.64e+16,-2.8e+15,ISC,,slab_interface,24.8450164795,slab_interface
85573,2010/03/13,-74.02,-36.69,31.4,5.3,mw,0.04,0.03,1.7,,2,23,88,183,67,91,8.29e+16,-8e+15,-7.49e+16,-5.4e+15,-7.64e+16,-2.8e+15,GCMT,,intra_slab,14.2054014206,intra_slab
85572,2010/03/13,-73.77,-36.77,23.7,5.4,mw,0.03,0.02,1.6,,10,19,102,177,72,86,1.02e+17,-9.1e+15,-9.29e+16,1.16e+16,-1.32e+17,-6.5e+15,GCMT,,slab_interface,18.513053894,slab_interface
85582,2010/03/13,-71.97,-34.65,18.9,5.1,mw,0.02,0.02,0.9,,345,45,-81,152,46,-99,-4.51e+16,-2.57e+15,4.77e+16,-3.89e+15,-330000000000000,-2.33e+16,GCMT,,forearc,38.1548614502,forearc
