lon,lat,rate_MgeMcmin_per_year
-67.94,-18.326,0.007888576214118958
-67.84,-18.326,0.007747874068394451
-67.74,-18.326,0.007626129888668531
-67.64,-18.326,0.007547728393517424
-67.54,-18.326,0.007501133104580655
-67.44,-18.326,0.007439077153407696
-67.34,-18.326,0.007408912278816977
-67.24,-18.326,0.007393524752177197
-72.64,-18.426,0.004189989046295571
-72.54,-18.426,0.004675153938758768
-72.44,-18.426,0.005232619344089822
-72.34,-18.426,0.0058314482310938215
-72.24,-18.426,0.006499410348096254
-72.14,-18.426,0.007227259323954084
-72.04,-18.426,0.008015415700275395
-71.94,-18.426,0.008868988903448994
-71.84,-18.426,0.009779544445323413
-71.74,-18.426,0.010672137372226546
-71.64,-18.426,0.011704304419948743
-71.54,-18.426,0.012498994229994622
-71.44,-18.426,0.013207421763948813
-71.34,-18.426,0.013802956220706488
-71.24,-18.426,0.014295303230597684
-71.14,-18.426,0.014708319232354945
-71.04,-18.426,0.015054900527806033
-70.94,-18.426,0.01538668402248639
-70.84,-18.426,0.01581737828420671
-70.74,-18.426,0.016328315177780852
-70.64,-18.426,0.01736990745694371
-70.54,-18.426,0.018485717246282698
-70.44,-18.426,0.01957794937515067
-70.34,-18.426,0.020712268125141244
-70.24,-18.426,0.021692972766863685
-70.14,-18.426,0.022293486480563226
-70.04,-18.426,0.02235830236449475
-69.94,-18.426,0.021903083854580598
-69.84,-18.426,0.021065710754789933
-69.74,-18.426,0.020061813613844286
-69.64,-18.426,0.019044618808840393
-69.54,-18.426,0.018085523817979943
-69.44,-18.426,0.017275833776891163
-69.34,-18.426,0.01639801388113687
-69.24,-18.426,0.015511447839846206
-69.14,-18.426,0.014689101186113112
-69.04,-18.426,0.01377401053100017
-68.94,-18.426,0.01288472973555199
-68.84,-18.426,0.012057934466113522
-68.74,-18.426,0.01130898331098081
-68.64,-18.426,0.010651439344016984
-68.54,-18.426,0.010084523111526586
-68.44,-18.426,0.009592494347186132
-68.34,-18.426,0.009190902433476035
-68.24,-18.426,0.008856715844796846
-68.14,-18.426,0.008566301651530545
-68.04,-18.426,0.008326353007096417
-67.94,-18.426,0.00812971324539054
-67.84,-18.426,0.007967326409829844
-67.74,-18.426,0.007825736468857302
-67.64,-18.426,0.007728078484727812
-67.54,-18.426,0.007654978578015998
-67.44,-18.426,0.0075857958047036884
-67.34,-18.426,0.00752786228996285
-67.24,-18.426,0.007502941267433388
-67.14,-18.426,0.007491524366339414
-72.54,-18.526,0.004355664592477212
-72.44,-18.526,0.004854911144730363
-72.34,-18.526,0.005396774998069632
-72.24,-18.526,0.005987171878755272
-72.14,-18.526,0.006634518197745557
-72.04,-18.526,0.007340024315250131
-71.94,-18.526,0.008116824425388816
-71.84,-18.526,0.008902139117792389
