lon,lat
-69.973,-19.726
-69.873,-19.726
-69.773,-19.726
-69.673,-19.726
-69.573,-19.726
-69.473,-19.726
-69.373,-19.726
-69.273,-19.726
-69.173,-19.726
-69.073,-19.726
-68.973,-19.726
-68.873,-19.726
-68.773,-19.726
-68.673,-19.726
-68.573,-19.726
-68.473,-19.726
-68.373,-19.726
-68.273,-19.726
-68.173,-19.726
-68.073,-19.726
-67.973,-19.726
-67.873,-19.726
-67.773,-19.726
-67.673,-19.726
-67.573,-19.726
-67.473,-19.726
-67.373,-19.726
-67.273,-19.726
-67.173,-19.726
-67.073,-19.726
-66.973,-19.726
-66.873,-19.726
-66.773,-19.726
-66.673,-19.726
-71.673,-19.826
-71.573,-19.826
-71.473,-19.826
-71.373,-19.826
-71.273,-19.826
-71.173,-19.826
-71.073,-19.826
-70.973,-19.826
-70.873,-19.826
-70.773,-19.826
-70.673,-19.826
-70.573,-19.826
-70.473,-19.826
-70.373,-19.826
-70.273,-19.826
-70.173,-19.826
-70.073,-19.826
-69.973,-19.826
-69.873,-19.826
-69.773,-19.826
-69.673,-19.826
-69.573,-19.826
-69.473,-19.826
-69.373,-19.826
-69.273,-19.826
-69.173,-19.826
-69.073,-19.826
-68.973,-19.826
-68.873,-19.826
-68.773,-19.826
-68.673,-19.826
-68.573,-19.826
-68.473,-19.826
-68.373,-19.826
-68.273,-19.826
-68.173,-19.826
-68.073,-19.826
-67.973,-19.826
-67.873,-19.826
-67.773,-19.826
-67.673,-19.826
-67.573,-19.826
-67.473,-19.826
-67.373,-19.826
-67.273,-19.826
-67.173,-19.826
-67.073,-19.826
-66.973,-19.826
-66.873,-19.826
-66.773,-19.826
-66.673,-19.826
-66.573,-19.826
-71.673,-19.926
-71.573,-19.926
-71.473,-19.926
-71.373,-19.926
-71.273,-19.926
-71.173,-19.926
-71.073,-19.926
-70.973,-19.926
-70.873,-19.926
-70.773,-19.926
-70.673,-19.926
-70.573,-19.926
-70.473,-19.926
-70.373,-19.926
-70.273,-19.926
-70.173,-19.926
-70.073,-19.926
-69.973,-19.926
-69.873,-19.926
-69.773,-19.926
-69.673,-19.926
-69.573,-19.926
-69.473,-19.926
-69.373,-19.926
-69.273,-19.926
-69.173,-19.926
-69.073,-19.926
-68.973,-19.926
-68.873,-19.926
-68.773,-19.926
-68.673,-19.926
-68.573,-19.926
-68.473,-19.926
-68.373,-19.926
-68.273,-19.926
-68.173,-19.926
-68.073,-19.926
-67.973,-19.926
-67.873,-19.926
-67.773,-19.926
-67.673,-19.926
-67.573,-19.926
-67.473,-19.926
-67.373,-19.926
